id,address,city,street,house_number,entrance,zip,match_type,itm_x,itm_y,utm_x,utm_y,source_file,status
001027-073567-02581-X,"ליבנה 13, דימונה",דימונה,ליבנה,13,,,none,,,,,File A,ok
001027-073567-02582-X,"דרך השלום 57, דימונה",דימונה,דרך השלום,57,,,exact,203509.09,553634.14,,,Both (File A & B),ok
001027-073567-02583-X,"אמנון ותמר 5, דימונה",דימונה,אמנון ותמר,5,,,exact,202989.45,553794.97,,,File A,ok
001027-073567-02584-X,"סלא איירין 1, דימונה",דימונה,סלא איירין,1,,,none,,,,,File A,ok
001027-073567-02585-X,"שד הנשיא 186, דימונה",דימונה,שד הנשיא,186,,,none,,,,,File A,ok
001027-073567-02586-X,"המעפיל 70, דימונה",דימונה,המעפיל,70,,,exact,203827.32,553372.24,,,Both (File A & B),ok
001027-074211-00334-X,"התאנה 334, דימונה",דימונה,התאנה,334,,8602725,street,202509.70,552600.96,693386.87,3438512.95,File B (Preferred),resolved_preference
001027-073567-02588-X,"טופח 21, דימונה",דימונה,טופח,21,,,exact,203904.05,554468.65,,,File A,ok
001027-073567-02589-X,"הפסגה 3, דימונה",דימונה,הפסגה,3,,,exact,203696.59,553460.46,,,Both (File A & B),ok
001027-073567-02590-X,"הפסגה 21, דימונה",דימונה,הפסגה,21,,,exact,203792.51,553587.66,,,Both (File A & B),ok
001027-085619-00033-X,"התפוצות 33, דימונה",דימונה,התפוצות,33,,8605878,street,202863.27,553949.16,693713.62,3439867.97,File B (Preferred),resolved_preference
001027-085959-00016-X,"משעול שלדג 16, דימונה",דימונה,משעול שלדג,16,,8617619,street,203361.84,553651.84,694218.01,3439580.59,File B (Preferred),resolved_preference
001027-073567-02593-X,"הפסגה 76, דימונה",דימונה,הפסגה,76,,,exact,204078.93,553089.54,,,Both (File A & B),ok
001027-073567-02594-X,"שד הנשיא 26, דימונה",דימונה,שד הנשיא,26,,,exact,202714.83,552297.48,,,File A,ok
001027-073567-02595-X,"משעול רוגל 10, דימונה",דימונה,משעול רוגל,10,,,none,,,,,File A,ok
001027-073567-02596-X,"הפסגה 53, דימונה",דימונה,הפסגה,53,,,exact,204020.03,553392.07,,,Both (File A & B),ok
